MS;Santa Rita do Pardo;SP;Jataizinho;grao;678;0
SP;Pereira Barreto;SP;Jataizinho;grao;734;0
SP;Pederneiras;SP;Jataizinho;grao;0;0
PR;Porto Rico;SP;Jataizinho;grao;0;0
RO;Porto Velho;SP;Jataizinho;grao;0;0
SP;Presidente Epitacio;SP;Jataizinho;grao;455;0
MS;Rio Brilhante;SP;Jataizinho;grao;665;0
SP;Rosana;SP;Jataizinho;grao;343;0
SP;Sabino;SP;Jataizinho;grao;782;0
PR;Santa Helena;SP;Jataizinho;grao;0;0
GO;Sao Simao;SP;Jataizinho;grao;851;0
MS;Paraiso das Aguas;SP;Jataizinho;grao;767;0
SP;Teodoro Sampaio;SP;Jataizinho;grao;220;0
MS;Tres Lagoas;SP;Jataizinho;grao;590;0
SP;Ubarana;SP;Jataizinho;grao;0;0
MS;Aparecida do Taboado;PA;Barcarena;grao;0;0
MS;Agua Clara;PA;Barcarena;grao;0;0
MS;Amambai;PA;Barcarena;grao;0;0
SP;Anhembi;PA;Barcarena;grao;0;0
SP;Aracatuba;PA;Barcarena;grao;0;0
MG;Araguari;PA;Barcarena;grao;0;0
PA;Barcarena;PA;Barcarena;grao;0;0
SP;Barra Bonita;PA;Barcarena;grao;0;0
GO;Inaciolandia;PA;Barcarena;grao;0;0
SP;Borborema;PA;Barcarena;grao;0;0
SP;Buritama;PA;Barcarena;grao;0;0
GO;Castelandia;PA;Barcarena;grao;0;0
SP;Euclides da Cunha Paulista;PA;Barcarena;grao;0;0
PR;Guaira;PA;Barcarena;grao;0;0
SP;Ibitinga;PA;Barcarena;grao;0;0
MS;Inocencia;PA;Barcarena;grao;0;0
PA;Itaituba;PA;Barcarena;grao;1107;0
GO;Itumbiara;PA;Barcarena;grao;0;0
MG;Iturama;PA;Barcarena;grao;0;0
MS;Ivinhema;PA;Barcarena;grao;0;0
PR;Jussara;PA;Barcarena;grao;0;0
MS;Juti;PA;Barcarena;grao;0;0
MS;Maracaju;PA;Barcarena;grao;0;0
MS;Navirai;PA;Barcarena;grao;0;0
SP;Panorama;PA;Barcarena;grao;0;0
MS;Santa Rita do Pardo;PA;Barcarena;grao;0;0
SP;Pereira Barreto;PA;Barcarena;grao;0;0
SP;Pederneiras;PA;Barcarena;grao;0;0
PR;Porto Rico;PA;Barcarena;grao;0;0
RO;Porto Velho;PA;Barcarena;grao;2503;0
SP;Presidente Epitacio;PA;Barcarena;grao;0;0
MS;Rio Brilhante;PA;Barcarena;grao;0;0
SP;Rosana;PA;Barcarena;grao;0;0
SP;Sabino;PA;Barcarena;grao;0;0
PR;Santa Helena;PA;Barcarena;grao;0;0
GO;Sao Simao;PA;Barcarena;grao;0;0
MS;Paraiso das Aguas;PA;Barcarena;grao;0;0
SP;Teodoro Sampaio;PA;Barcarena;grao;0;0
MS;Tres Lagoas;PA;Barcarena;grao;0;0
SP;Ubarana;PA;Barcarena;grao;0;0
MS;Aparecida do Taboado;PR;Jussara;grao;714;0
MS;Agua Clara;PR;Jussara;grao;689;0
MS;Amambai;PR;Jussara;grao;428;0
SP;Anhembi;PR;Jussara;grao;0;0
SP;Aracatuba;PR;Jussara;grao;755;0
MG;Araguari;PR;Jussara;grao;1161;0
PA;Barcarena;PR;Jussara;grao;0;0
SP;Barra Bonita;PR;Jussara;grao;0;0
GO;Inaciolandia;PR;Jussara;grao;1041;0
SP;Borborema;PR;Jussara;grao;669;0
SP;Buritama;PR;Jussara;grao;0;0
GO;Castelandia;PR;Jussara;grao;940;0
SP;Euclides da Cunha Paulista;PR;Jussara;grao;0;0
PR;Guaira;PR;Jussara;grao;346;0
SP;Ibitinga;PR;Jussara;grao;980;0
MS;Inocencia;PR;Jussara;grao;719;0
PA;Itaituba;PR;Jussara;grao;0;0
GO;Itumbiara;PR;Jussara;grao;1089;0
MG;Iturama;PR;Jussara;grao;0;0
MS;Ivinhema;PR;Jussara;grao;361;0
PR;Jussara;PR;Jussara;grao;0;0
MS;Juti;PR;Jussara;grao;351;0
MS;Maracaju;PR;Jussara;grao;638;0
MS;Navirai;PR;Jussara;grao;331;0
SP;Panorama;PR;Jussara;grao;528;0
MS;Santa Rita do Pardo;PR;Jussara;grao;683;0
SP;Pereira Barreto;PR;Jussara;grao;749;0
SP;Pederneiras;PR;Jussara;grao;0;0
